發展無縫公共運輸,航空城捷運線(綠線),"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=14&zoom=100,106.016352,286.184384",航空城捷運線(綠線)總長約 27.8 公里，計 21 站，計畫經費約 982 億元，將與機場捷運線(藍線)及台鐵捷運化(紅線)形成口字形之初步路網。,"航空城捷運線建設綜合規劃報告書已於103年11月25日獲國家發展委員會審議通過，行政院預計 104 年 6 月底前核定，其未來 4 年施政重點與期程規劃詳如下表 1。
年度 施政重點與期程 104 1、 6月：專案管理技術服務決標。 2、 10月：統包工程招標。 105 1、 4月：統包工程決標及開工。 2、 7月：監造技術服務決標。 3、 年底前完成路樹管線遷移及地質探勘。 106 1、 1月：細部設計完成。 2、 3月：開始施作車站連續壁及潛盾工作井。 3、 8月：潛盾機開始掘進。 107 1、 4月：高架橋墩基礎施作。 2、 預計110年起陸續完工通車。",正在做,,,,
發展無縫公共運輸,機場捷運線(藍線),"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=15&zoom=100,106.010328,446.2043","機場捷運線起站為 A1 站(臺北車站) ，途經 24 站，終站為 A23 站(中壢火車站)，全長約 53.1 公里，計畫經費約 1,376 億元。機場捷運線 A1 站至 A21 站(環北站)，將於安全無虞系統穩定下通車營運；機場捷運延伸線 A21 站(環北站)延伸至 A23 站(中壢火車站)。",高鐵局已於 103 年 4 月起辦理先期工程作業，預定 107 年 6 月底完工通車。,正在做,,,,
發展無縫公共運輸,桃園捷運棕線,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=15&zoom=100,106.021512,271.184486",桃園捷運棕線(桃園－龜山－迴龍路廊)為桃園與台北聯外運輸廊帶之一，途經 8 站，全長約 11.5 公里，計畫經費約 161 億元，本計畫完成後，可銜接桃園火車站與台北捷運新莊線端點迴龍站，以建構完整軌道運輸路網，其路網規劃詳如下圖 1。,桃園捷運棕線路網規劃圖本府已依交通部 103 年 12 月 15 日審查意見修正捷運棕線可行性研究，並於 104 年 3 月 10 日函報交通部再審。本計畫未來 4 年施政重點與期程規劃，詳如下表 2。表2、桃園捷運棕線施政重點與期程規劃一覽表：年度 施政重點與期程 104 1、 6月：交通部轉陳行政院。 2、 12月：行政院核定可行性研究。 105 1、 1月：辦理綜合規劃及環評招標。 2、 3月：綜合規劃及環評決標。 106 1、 3月：綜合規劃提送交通部。 2、 6月~12月：環評通過環保署審查及行政院核定綜合規劃報告。 107 1、 9月：工程開工。 2、 預計112年全線完工通車。,正在做,,,,
發展無縫公共運輸,捷運三鶯線延伸桃園八德段,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=16&zoom=100,106.01592,196.1843",本計畫係由新北市鶯歌區鳳鳴站延伸至桃園捷運綠線 G04 站，途經 2 站，全長約 3.7 公里，計畫經費約 122 億元，詳下圖 2。未來將與桃園捷運綠線 G04 站銜接轉乘，不僅能連接桃園與大台北地區兩大都會區，更能強化桃園捷運路網。圖 2、台北捷運三鶯線延伸航空城捷運線(綠線)八德段規劃圖：本計畫已委託新北市政府代辦，目前由該府依本府意見修正可行性研究成果，未來將辦理地方說明會，網羅民眾意見。,本計畫未來 4 年施政重點與期程規劃，詳下表 3。表 3、台北捷運三鶯線延伸至航空城捷運線八德段施政重點與期程規劃一覽表：年度 施政重點與期程 104 1、5月：地方說明會。 2、8月：期末報告提送。 3、9月：期末報告提送中央審查。 105 1、9月：行政院審查通過可行性研究。 2、10 月：辦理綜合規劃及環評。 106 10月：綜合規劃提送交通部。 107 1、 4 月：環評通過環保署審查。 2、 10 月：行政院核定綜合規劃報告。 3、 預計 108 年完成工程發包、113年 12 月底完工通車。,正在做,,,,
發展無縫公共運輸,捷運綠線延伸至中壢火車站可行性研究,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=17&zoom=100,106.08,121.1243",捷運綠線 G01 延伸至中壢火車站可形成口字型路網，以達健全桃園都會區交通路網、提供更完整的大眾運輸服務及提升大眾運輸使用率目標。目前已就方案一─八德 G01 站起，經中山東路，接環中東路至機場捷運 A23 站及方案二─八德 G01 站起，經中山東路，接龍東路，轉龍岡路至機場捷運 A23 站，綜合研究評估延伸至中壢、平鎮地區之可行性，以利報請交通部審查，預計 105 年底可行性研究通過行政院核本計畫。,未來 5 年施政重點與期程規劃詳如下表 4。表 4、捷運綠線延伸至中壢火車站施政重點與期程規劃一覽表：年度 施政重點與期程 104 1、 4 月：期中報告提送。 2、 10 月：期末報告提送。 105 1、 1 月：提送中央審查可行性研究報告。 2、 12 月：行政院核定可行性研究報告。 106 1、 1 月：辦理綜合規劃及環評招標。 2、 3 月：綜合規劃及環評決標。 107 1、 3 月：綜合規劃提送交通部。 2、 12 月：環評通過環保署審查。 108 行政院核定綜合規劃報告。,正在做,,,,
發展無縫公共運輸,綠線 G01 站延伸至大溪、龍潭先進公,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=18&zoom=100,103.32,294.6443",公共運輸系統發展委託可行性研究本計畫可串聯桃園捷運綠線 G01 站之先進公共運輸服務路線，強化桃園都會區公共運輸路網之服務品質。本案已於 104 年 1 月 7 日決標委外辦理，預計於 104 年 6 月 30 日辦大溪龍潭地區未來公共運輸路網架構示意圖理期中報告審查，105 年 3 月 31 日完成可行性研究。透過先進公共運輸系統之評估與規劃，擴展桃園航空城捷運(綠)線之服務範圍與運輸功能。,本計畫未來 4 年施政重點與期程規劃，詳下表 5。表5、綠線延伸至大溪、龍潭可行性研究，施政重點與期程規劃一覽表：年度 施政重點與期程 104 1、 6月：提送公共運輸系統評估期中報告。 2、 7月：辦理公共運輸系統評估期中報告審查。 105 1、 2月：公共運輸系統評估期未報告提送。 2、 3月：完成可行性研究。 3、 4月：規劃先導公車培養大眾運輸人口。 106-107 檢討以先導公車培養之大眾運輸人口，搭配G01完工之公共運輸系統所帶來的運輸人潮，綜合評估興建綠線延伸至大溪、龍潭之可行性。,正在做,,,,
發展無縫公共運輸,台鐵捷運化(紅線)延伸至平鎮可行性評估,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=19&zoom=100,106.01592,447.7043",本計畫路線由原核定之台鐵捷運化(紅線)延伸至平鎮，長度約 3.26 公里，經費約 40 億元，可有效均衡平鎮車站周邊都市發展，同時創造更優質、便捷之公共運輸環境。,本計畫可行性評估報告已於103年11月19日獲交通部審查通過，後續爭取行政院於 105 年 6 月核定，未來俟「台鐵捷運化桃園段地下化興建可行性研究」奉行政院核定後，本計畫將納入台鐵地下化計畫一併執行。,正在做,,,,
發展無縫公共運輸,桃林鐵路路廊再利用規劃,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=19&zoom=100,106.01592,247.724594",桃林鐵路（桃園站至新北市界）全長約 17.8 公里，全線鐵路路廊土地為台鐵局所有。本府於 97 年完成「桃園都會區大眾捷運系統路網評估暨分期發展計畫」規劃本市捷運路網時，即已納為捷運棕線第二期(桃園火車站至機場捷運線山鼻站，長約 12 公里)建設。桃林鐵路於 101 年底停駛後，本府仍將視人口及運輸需求成長狀況，持續依大眾捷運法規定程序推動捷運建設計畫，惟考量因捷運建設推動期程較長，致路廊空間浪費、環境髒亂，爰分段規劃，短期先行建置自行車道及環境綠美化工程，以活化鐵路土地、提供優質生活環境及遊憩空間，並於部分路段闢建車道供小客車及機車共同使用，以紓解台 4 線交通壅塞問題。,本路廊自行車道及綠美化工程分為三部分辦理，詳下圖 3： A. 第一部分：龜山區山鶯路至桃園區健行路，全長約 5 公里，現況路權寬 6~8 公尺，已於 103 年 11 月發包，辦理自行車道及綠美化工程，並配合社區環境總體營造。 B. 第二部分：桃園區健行路至龜山區民生北路一段 468 巷，全長約 2 公里，現況路權寬 8 公尺，規劃闢建車道供小客車機車共同使用，作為台 4 線交通壅塞之替代道路。 C. 第三部分：龜山區民生北路一段 468巷經蘆竹至桃園新北市界，全長約 10 公里，現況路權寬 10~12 公尺，全段佈設人行道及自行車道，此外，沿線剩餘路權空間究採綠美化或佈設小客車機車車道，刻正辦理規劃評估中，預計本(104)年 6 月底前完成民眾公聽，並於綜整公聽會意見後再確認施作方式。,正在做,,,,
發展無縫公共運輸,確保機場捷運安全營運,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=21&zoom=100,106.08,761.1443",為使機場捷運順利營運通車，並配合交通部高速鐵路工程局之工程進度、試運轉測試及初履勘作業時程，各項營運準備工作如機電系統設備測試參與及追蹤、場站進駐、設施設備點移交、票價及票證規劃及車站周邊及交通規劃等作業，皆持續戮力推動中。未來並將分梯次進用通車營運所需人機場捷運試運轉測試圖員，辦理專業授證訓練，以參與營運前運轉測試及模擬演練，並順利通過後續初履勘等作業，務必在品質確保、系統穩定及安全無虞之前提下，達成機場捷運通車之目標，以提供社會大眾便捷之捷運運輸工具。為統籌辦理機場捷運相關營運工作，本府成立「臺灣桃園國際機場聯外捷運系統營運推動計畫專案小組」，研討如何在加強都市運輸效能、增進民眾公共福利等基本政策下，共同協助機場捷運永續發展。前項專案小組目前主要討論事項包含捷運車站周邊環境改善與規劃、機場捷運與公車轉乘優惠、捷運車站周邊舉辦各式大型展演、本府宣傳活動暨機場捷運行銷活動、市民卡搭乘機場捷運享、老殘福利票價優惠、多重災害模擬演練配合事宜、捷運公司與警察單位通報機制、機場捷運禁限建事宜、機場捷運桃園市路段高架橋下空間範圍接管事宜、都市新原民意象於捷運站設置及捷運警察廳舍變更設計等 10 餘項議題，未來亦將視實際需求增加討論議題，期許行銷桃園市特色形象，打造優質桃園捷運都市。,,,無完成進度說明,,,
發展無縫公共運輸,強化公車便捷系統,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=21&zoom=100,81.978236,161.1443",配合機場捷運今(10 4)年底通車，本府將調整轄內各捷運站接駁公車路網，預計年底前完成 8 條市區公車路線、21 條公路客運及 12 條免費公車路線調整，未來將持續檢討公車路網與車站間之連結性，並配合列車到站時間，調整公車班次，擴大軌道之服務範圍及達成無縫運輸。針對桃園往返台北市及新北市間既有 34 條國道公車路線(其中行駛國 1 計 26 條、國 3 計 8 條)，將視未來運量需求，進行協調和建議客運業及公路總局增闢路線。 104 年度將新闢「桃園區大有路－台北市南港展覽館」國道路線，預計 104 年 7 月通車；105 年至 107 年將持續研議闢駛本市至雙北市及捷運站之公車路線。,"配合機場捷運今(10 4)年底通車，本府將調整轄內各捷運站接駁公車路網，預計年底前完成 8 條市區公車路線、21 條公路客運及 12 條免費公車路線調整。
104 年度將新闢「桃園區大有路－台北市南港展覽館」國道路線，預計 104 年 7 月通車；105 年至 107 年將持續研議闢駛本市至雙北市及捷運站之公車路線。",正在做,,,,
